180.619,1757
180.725,1659
180.826,1671
180.905,1677
180.989,1685
181.059,1616
181.201,1716
181.295,1712
181.427,1711
181.519,1763
181.604,1687
181.745,1702
181.829,1760
181.952,1711
182.058,1797
182.156,1708
182.255,1760
182.329,1652
182.424,1747
182.552,1738
182.652,1706
182.768,1744
182.876,1747
182.988,1637
183.088,1673
183.179,1681
183.304,1682
183.416,1666
183.490,1701
183.624,1713
183.734,1676
183.832,1666
183.932,1739
184.073,1725
184.178,1762
184.306,1753
184.380,1712
184.468,1697
184.585,1731
184.672,1737
184.771,1717
184.891,1724
184.974,1651
185.100,1736
185.209,1747
185.302,1748
185.402,1731
185.537,1748
185.630,1730
185.729,1689
185.841,1751
185.982,1683
186.103,1682
186.185,1711
186.294,1753
186.396,1799
186.497,1717
186.600,1818
186.664,1700
186.789,1677
186.877,1736
186.993,1751
187.057,1773
187.155,1707
187.257,1749
187.322,1659
187.387,1660
187.467,1749
187.568,1673
187.682,1728
187.783,1731
187.899,1750
187.983,1746
188.054,1677
188.163,1675
188.229,1753
188.300,1775
188.426,1738
188.504,1798
188.594,1767
188.686,1765
188.765,1755
188.830,1692
188.938,1605
189.071,1734
189.193,1652
189.258,1764
189.336,1762
189.427,1773
189.525,1787
189.600,1713
189.688,1748
189.778,1725
189.865,1737
189.988,1734
190.090,1756
190.154,1761
190.237,1852
190.379,1852
190.476,1710
190.593,1717
190.710,1778
190.801,1749
190.892,1780
190.976,1737
191.111,1792
191.204,1737
191.301,1789
191.413,1734
191.478,1688
191.607,1750
191.725,1753
191.824,1729
191.916,1771
192.020,1734
192.135,1758
192.200,1758
192.324,1698
192.454,1767
192.537,1735
192.641,1682
192.725,1713
192.844,1717
192.926,1700
193.003,1753
193.117,1771
193.194,1701
193.258,1791
193.354,1768
193.495,1799
193.606,1808
193.709,1722
193.811,1733
193.896,1766
193.991,1712
194.070,1800
194.184,1737
194.296,1819
194.390,1796
194.454,1701
194.539,1772
194.641,1819
194.739,1792
194.829,1713
194.965,1674
195.041,1666
195.143,1726
195.253,1764
195.354,1840
195.479,1733
195.580,1781
195.662,1769
195.739,1733
195.861,1754
195.926,1736
196.030,1732
196.101,1823
196.225,1801
196.364,1798
196.460,1715
196.587,1690
196.697,1753
196.836,1781
196.926,1823
197.026,1836
197.117,1717
197.230,1798
197.360,1815
197.450,1900
197.591,1756
197.733,1812
197.855,1847
197.966,1718
198.046,1816
198.111,1790
198.213,1794
198.295,1777
198.360,1775
198.467,1806
198.596,1839
198.702,1743
198.792,1784
198.873,1839
198.959,1856
199.058,1751
199.156,1783
199.248,1850
199.327,1785
199.400,1856
199.521,1887
199.586,1762
199.722,1741
199.788,1729
199.869,1815
199.933,1789
200.047,1777
200.170,1818
200.251,1753
200.325,1756
200.432,1887
200.514,1775
200.630,1755
200.731,1802
200.808,1788
200.899,1884
201.040,1862
201.126,1800
201.217,1857
201.295,1779
201.387,1702
201.489,1794
201.577,1807
201.659,1744
201.778,1712
201.865,1765
201.968,1743
202.052,1784
202.119,1808
202.246,1858
202.334,1846
202.447,1868
202.578,1766
202.687,1824
202.768,1821
202.867,1838
202.975,1818
203.072,1807
203.189,1781
203.303,1852
203.385,1797
203.449,1808
203.569,1807
203.674,1868
203.815,1768
203.880,1771
204.011,1819
204.100,1770
204.199,1811
204.320,1818
204.434,1777
204.528,1865
204.617,1795
204.712,1763
204.834,1840
204.932,1719
205.038,1890
205.123,1818
205.208,1837
205.289,1799
205.398,1909
205.492,1805
205.595,1717
205.684,1898
205.781,1805
205.852,1791
205.963,1853
206.066,1850
206.180,1790
206.288,1837
206.353,1800
206.469,1809
206.598,1718
206.730,1800
206.823,1849
206.945,1798
207.027,1745
207.128,1730
207.226,1790
207.351,1814
207.493,1820
207.580,1840
207.673,1761
207.792,1747
207.890,1910
207.972,1824
208.084,1818
208.191,1858
208.303,1772
208.431,1786
208.509,1841
208.621,1798
208.720,1836
208.837,1846
208.954,1773
209.051,1836
209.115,1891
209.194,1812
209.312,1804
209.412,1804
209.507,1927
209.585,1859
209.667,1827
209.732,1849
209.807,1801
209.895,1838
209.979,1811
210.107,1812
210.212,1815
210.310,1913
210.394,1859
210.507,1809
210.610,1835
210.705,1775
210.817,1841
210.902,1856
211.002,1833
211.131,1885
211.214,1812
211.313,1868
211.454,1757
211.572,1749
211.680,1804
211.760,1834
211.870,1957
211.978,1879
212.043,1774
212.108,1866
212.216,1791
212.303,1834
212.399,1836
212.480,1819
212.588,1799
212.662,1802
212.764,1831
212.859,1838
212.987,1917
213.083,1873
213.185,1876
213.311,1832
213.415,1849
213.509,1855
213.590,1757
213.695,1810
213.760,1871
213.879,1899
213.999,1797
214.092,1821
214.181,1809
214.289,1950
214.380,1820
214.462,1840
214.575,1883
214.682,1830
214.746,1960
214.861,1921
214.928,1802
215.001,1934
215.100,1767
215.214,1846
215.319,1871
215.408,1831
215.489,1880
215.574,1740
215.660,1938
215.781,1806
215.872,1796
215.953,1796
216.050,1845
216.138,1900
216.262,1795
216.365,1856
216.431,1813
216.545,1870
216.647,1944
216.734,1935
216.822,1889
216.912,1867
217.012,1826
217.094,1782
217.205,1816
217.281,1881
217.382,1824
217.504,1899
217.610,1844
217.746,1863
217.860,1849
217.984,1964
218.104,1829
218.209,1879
218.334,1896
218.439,1851
218.531,1808
218.668,1922
218.777,1872
218.882,1887
218.970,1757
219.070,1850
219.172,1825
219.308,1848
219.421,1782
219.522,1920
219.635,1803
219.714,1907
219.789,1849
219.878,1981
220.012,1976
220.127,1885
220.241,1891
220.359,1847
220.478,1834
220.620,1926
220.729,1818
220.833,2002
220.921,1796
221.029,1876
221.105,1911
221.215,1936
221.301,1902
221.417,1879
221.554,1893
221.659,1933
221.755,1893
221.821,1871
221.898,1935
221.982,1922
222.069,1872
222.163,1922
222.233,1929
222.347,1796
222.446,1895
222.558,1829
222.622,1812
222.742,1955
222.834,1861
222.899,1870
222.999,1898
223.127,1874
223.227,1972
223.300,1882
223.406,1877
223.508,1872
223.643,1898
223.728,1851
223.828,1870
223.902,1938
224.018,1930
224.138,1883
224.261,1868
224.362,1948
224.503,1898
224.631,1849
224.718,1898
224.807,1901
224.912,1957
225.009,1887
225.134,1839
225.227,1874
225.337,1952
225.443,2015
225.533,1941
225.646,1835
225.752,1837
225.853,1904
225.944,1917
226.039,1961
226.148,1876
226.270,1958
226.365,1937
226.477,1847
226.586,1870
226.678,1893
226.804,1838
226.875,1955
226.994,1846
227.092,1899
227.167,1903
227.234,1917
227.308,1868
227.396,1962
227.537,1904
227.612,1890
227.753,1962
227.819,1837
227.914,1926
227.998,1909
228.119,1931
228.251,1892
228.333,1893
228.449,1941
228.524,1971
228.615,1905
228.679,1920
228.768,1906
228.833,1921
228.939,1949
229.049,1978
229.131,1924
229.219,1881
229.299,1984
229.391,1904
229.499,1849
229.584,1924
229.684,1905
229.780,1902
229.873,1922
229.971,2003
230.069,2042
230.200,1947
230.301,1968
230.394,1910
230.500,1923
230.607,1908
230.686,1925
230.758,1969
230.855,1905
230.981,1971
231.079,1867
231.207,1919
231.313,1897
231.447,1920
231.560,1940
231.647,1941
231.771,1971
231.841,1944
231.939,1945
232.048,1912
232.118,1820
232.220,1836
232.298,1898
232.395,1877
232.475,2007
232.552,1896
232.655,1934
232.788,1978
232.880,1933
232.979,1912
233.079,1930
233.159,1866
233.227,1912
233.360,1894
233.459,1864
233.554,1920
233.667,1946
233.737,1984
233.805,1950
233.890,1903
234.015,1950
234.123,1805
234.251,2000
234.357,1883
234.431,1986
234.553,1947
234.687,1930
234.761,2043
234.830,1889
234.943,1961
235.070,1953
235.187,1858
235.316,1856
235.392,1891
235.533,1811
235.616,1963
235.738,1974
235.863,1912
235.982,1932
236.065,1969
236.178,1987
236.315,1975
236.380,1977
