180.619,1767
180.725,1894
180.826,1950
180.905,1977
180.989,1931
181.059,1828
181.201,1879
181.295,1903
181.427,1895
181.519,1901
181.604,1856
181.745,1868
181.829,1808
181.952,1969
182.058,1892
182.156,1944
182.255,1929
182.329,1902
182.424,1882
182.552,1923
182.652,1890
182.768,1893
182.876,1916
182.988,1957
183.088,1944
183.179,1907
183.304,1938
183.416,1908
183.490,1823
183.624,1897
183.734,1809
183.832,1996
183.932,1981
184.073,1998
184.178,1868
184.306,1938
184.380,1961
184.468,1831
184.585,1911
184.672,1943
184.771,1906
184.891,1903
184.974,1919
185.100,1876
185.209,1858
185.302,1938
185.402,1931
185.537,1862
185.630,1887
185.729,1911
185.841,1847
185.982,2006
186.103,1965
186.185,1979
186.294,1882
186.396,1993
186.497,1908
186.600,1860
186.664,1989
186.789,1862
186.877,1916
186.993,1959
187.057,1964
187.155,2033
187.257,1996
187.322,1847
187.387,1893
187.467,1905
187.568,1949
187.682,1918
187.783,1938
187.899,1834
187.983,2006
188.054,1918
188.163,1885
188.229,1923
188.300,1953
188.426,1933
188.504,1869
188.594,2008
188.686,1927
188.765,1912
188.830,1947
188.938,1952
189.071,1973
189.193,2043
189.258,1846
189.336,1944
189.427,1917
189.525,1947
189.600,1977
189.688,1984
189.778,1902
189.865,1896
189.988,1982
190.090,1979
190.154,1939
190.237,1996
190.379,1916
190.476,1909
190.593,1936
190.710,1895
190.801,1892
190.892,1971
190.976,2067
191.111,1983
191.204,2050
191.301,1971
191.413,1969
191.478,1890
191.607,2035
191.725,2004
191.824,2052
191.916,2051
192.020,1986
192.135,2014
192.200,1924
192.324,1989
192.454,1927
192.537,1942
192.641,2012
192.725,1963
192.844,2029
192.926,1889
193.003,1931
193.117,1971
193.194,2077
193.258,2023
193.354,1998
193.495,1948
193.606,1929
193.709,2007
193.811,1988
193.896,2002
193.991,1896
194.070,1948
194.184,2048
194.296,1956
194.390,1981
194.454,2028
194.539,2017
194.641,2049
194.739,1942
194.829,2053
194.965,1927
195.041,2062
195.143,1970
195.253,2014
195.354,2026
195.479,1990
195.580,1997
195.662,1957
195.739,1933
195.861,1917
195.926,1841
196.030,2053
196.101,1986
196.225,1949
196.364,1997
196.460,2091
196.587,1924
196.697,2087
196.836,2028
196.926,2083
197.026,2087
197.117,1959
197.230,1883
197.360,2021
197.450,2003
197.591,2039
197.733,1943
197.855,1940
197.966,1992
198.046,2030
198.111,2012
198.213,1960
198.295,1927
198.360,2022
198.467,2025
198.596,2009
198.702,2025
198.792,2005
198.873,1987
198.959,1928
199.058,1996
199.156,1976
199.248,2051
199.327,1993
199.400,1974
199.521,2026
199.586,2007
199.722,2050
199.788,1928
199.869,1940
199.933,1959
200.047,2031
200.170,2082
200.251,1982
200.325,2023
200.432,2025
200.514,2052
200.630,1925
200.731,1969
200.808,2080
200.899,2055
201.040,2096
201.126,2065
201.217,2046
201.295,2009
201.387,1925
201.489,1962
201.577,1940
201.659,2075
201.778,1999
201.865,1934
201.968,2005
202.052,1976
202.119,1995
202.246,1968
202.334,1956
202.447,1978
